episode,mean_done,stderr_done,upper_done,lower_done
490,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
491,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
492,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
493,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
494,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
495,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
496,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
497,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
498,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
499,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
500,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
501,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
502,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
503,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
504,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
505,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
506,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
507,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
508,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
509,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
510,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
511,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
512,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
513,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
514,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
515,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
516,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
517,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
518,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
519,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
520,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
521,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
522,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
523,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
524,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
525,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
526,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
527,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
528,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
529,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
530,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
531,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
532,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
533,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
534,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
535,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
536,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
537,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
538,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
539,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
540,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
541,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
542,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
543,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
544,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
545,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
546,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
547,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
548,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
549,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
550,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
551,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
552,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
553,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
554,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
555,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
556,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
557,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
558,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
559,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
560,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
561,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
562,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
563,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
564,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
565,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
566,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
567,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
568,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
569,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
570,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
571,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
572,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
573,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
574,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
575,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
576,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
577,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
578,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
579,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
580,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
581,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
582,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
583,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
584,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
585,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
586,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
587,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
588,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
589,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
590,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
591,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
592,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
593,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
594,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
595,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
596,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
597,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
598,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
599,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
600,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
601,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
602,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
603,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
604,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
605,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
606,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
607,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
608,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
609,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
610,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
611,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
612,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
613,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
614,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
615,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
616,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
617,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
618,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
619,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
620,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
621,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
622,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
623,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
624,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
625,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
626,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
627,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
628,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
629,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
630,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
631,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
632,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
633,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
634,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
635,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
636,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
637,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
638,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
639,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
640,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
641,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
642,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
643,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
644,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
645,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
646,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
647,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
648,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
649,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
650,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
651,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
652,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
653,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
654,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
655,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
656,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
657,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
658,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
659,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
660,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
661,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
662,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
663,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
664,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
665,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
666,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
667,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
668,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
669,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
670,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
671,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
672,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
673,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
674,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
675,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
676,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
677,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
678,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
679,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
680,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
681,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
682,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
683,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
684,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
685,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
686,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
687,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
688,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
689,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
690,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
691,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
692,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
693,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
694,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
695,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
696,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
697,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
698,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
699,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
700,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
701,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
702,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
703,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
704,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
705,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
706,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
707,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
708,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
709,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
710,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
711,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
712,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
713,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
714,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
715,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
716,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
717,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
718,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
719,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
720,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
721,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
722,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
723,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
724,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
725,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
726,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
727,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
728,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
729,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
730,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
731,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
732,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
733,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
734,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
735,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
736,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
737,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
738,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
739,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
740,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
741,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
742,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
743,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
744,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
745,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
746,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
747,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
748,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
749,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
750,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
751,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
752,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
753,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
754,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
755,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
756,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
757,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
758,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
759,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
760,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
761,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
762,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
763,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
764,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
765,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
766,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
767,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
768,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
769,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
770,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
771,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
772,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
773,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
774,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
775,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
776,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
777,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
778,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
779,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
780,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
781,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
782,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
783,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
784,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
785,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
786,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
787,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
788,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
789,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
790,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
791,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
792,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
793,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
794,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
795,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
796,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
797,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
798,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
799,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
800,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
801,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
802,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
803,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
804,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
805,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
806,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
807,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
808,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
809,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
810,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
811,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
812,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
813,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
814,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
815,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
816,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
817,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
818,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
819,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
820,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
821,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
822,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
823,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
824,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
825,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
826,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
827,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
828,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
829,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
830,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
831,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
832,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
833,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
834,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
835,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
836,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
837,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
838,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
839,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
840,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
841,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
842,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
843,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
844,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
845,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
846,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
847,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
848,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
849,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
850,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
851,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
852,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
853,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
854,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
855,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
856,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
857,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
858,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
859,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
860,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
861,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
862,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
863,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
864,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
865,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
866,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
867,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
868,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
869,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
870,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
871,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
872,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
873,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
874,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
875,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
876,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
877,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
878,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
879,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
880,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
881,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
882,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
883,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
884,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
885,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
886,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
887,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
888,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
889,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
890,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
891,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
892,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
893,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
894,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
895,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
896,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
897,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
898,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
899,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
900,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
901,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
902,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
903,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
904,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
905,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
906,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
907,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
908,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
909,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
910,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
911,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
912,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
